CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
14480,11,1,279.05,2011-11-28 16:35:00,5,1,2,512,New Customers
14481,165,2,636.51,2011-06-28 10:38:00,2,2,3,223,Lost Customers
14482,18,6,2022.81,2011-11-21 13:14:00,4,4,4,444,Champions
14483,282,1,137.1,2011-03-03 10:26:00,1,1,1,111,Lost Customers
14484,50,1,321.92,2011-10-20 14:11:00,3,1,2,312,Other
14485,39,1,162.8,2011-11-01 12:25:00,3,1,1,311,Other
14487,27,6,1165.48,2011-11-13 12:17:00,4,4,4,444,Champions
14488,68,1,1064.28,2011-10-03 09:30:00,3,1,4,314,Other
14489,207,1,463.38,2011-05-16 14:51:00,1,1,2,112,Lost Customers
14491,175,2,340.93,2011-06-17 15:22:00,2,2,2,222,Lost Customers
14493,7,5,2383.2400000000002,2011-12-02 16:14:00,5,4,5,545,Champions
14494,26,1,139.56,2011-11-14 09:21:00,4,1,1,411,New Customers
14495,51,2,123.80000000000001,2011-10-20 12:28:00,3,2,1,321,Other
14496,312,2,538.8100000000001,2011-02-01 09:01:00,1,2,3,123,Lost Customers
14497,309,1,475.37,2011-02-03 17:01:00,1,1,2,112,Lost Customers
14498,43,5,1957.32,2011-10-28 12:09:00,3,4,4,344,Loyal Customers
14499,26,3,808.44,2011-11-13 13:01:00,4,3,3,433,Potential Loyalists
14500,88,3,356.85,2011-09-12 16:45:00,2,3,2,232,At Risk
14501,184,2,251.21,2011-06-09 12:02:00,1,2,2,122,Lost Customers
14502,20,11,2429.83,2011-11-20 11:50:00,4,5,5,455,Champions
14503,3,6,3543.26,2011-12-06 13:30:00,5,4,5,545,Champions
14504,47,4,673.26,2011-10-23 16:00:00,3,4,3,343,Loyal Customers
14505,17,8,5859.43,2011-11-22 15:45:00,4,5,5,455,Champions
14506,17,5,1960.65,2011-11-22 13:02:00,4,4,4,444,Champions
14507,24,6,1367.88,2011-11-16 12:21:00,4,4,4,444,Champions
14508,22,2,268.05,2011-11-17 19:48:00,4,2,2,422,Potential Loyalists
14511,11,5,1314.81,2011-11-28 17:05:00,5,4,4,544,Champions
14512,188,2,275.28,2011-06-05 12:39:00,1,2,2,122,Lost Customers
14513,101,3,455.59000000000003,2011-08-31 11:25:00,2,3,2,232,At Risk
14514,61,3,990.2,2011-10-09 16:05:00,3,3,4,334,Other
14515,18,6,2076.89,2011-11-22 11:37:00,4,4,5,445,Champions
14517,33,2,330.45,2011-11-06 14:20:00,3,2,2,322,Other
14518,64,1,174.37,2011-10-06 14:43:00,3,1,1,311,Other
14520,2,2,270.6,2011-12-08 09:46:00,5,2,2,522,Potential Loyalists
14522,24,4,974.54,2011-11-15 13:24:00,4,4,4,444,Champions
14523,108,1,241.09,2011-08-23 13:13:00,2,1,1,211,Lost Customers
14524,32,9,1843.83,2011-11-08 12:29:00,4,5,4,454,Champions
14525,20,9,4215.9,2011-11-20 11:37:00,4,5,5,455,Champions
14527,3,55,8507.13,2011-12-07 12:19:00,5,5,5,555,Champions
14528,37,1,364.21999999999997,2011-11-02 17:09:00,3,1,2,312,Other
14529,60,3,578.61,2011-10-10 15:27:00,3,3,3,333,Other
14530,26,6,2862.11,2011-11-14 10:38:00,4,4,5,445,Champions
14532,236,4,932.85,2011-04-17 13:05:00,1,4,3,143,At Risk
14533,25,7,1949.72,2011-11-15 12:05:00,4,5,4,454,Champions
14534,3,18,4397.3,2011-12-07 12:19:00,5,5,5,555,Champions
14535,60,3,2854.84,2011-10-10 15:39:00,3,3,5,335,Other
14536,260,1,170.95,2011-03-25 12:21:00,1,1,1,111,Lost Customers
14537,58,1,355.56,2011-10-13 10:54:00,3,1,2,312,Other
14538,65,2,388.25,2011-10-06 10:31:00,3,2,2,322,Other
14539,16,2,537.48,2011-11-24 09:50:00,4,2,3,423,Potential Loyalists
14540,10,3,952.66,2011-11-30 10:15:00,5,3,4,534,Potential Loyalists
14541,59,8,1453.35,2011-10-12 10:08:00,3,5,4,354,Loyal Customers
14542,186,1,103.25,2011-06-07 08:19:00,1,1,1,111,Lost Customers
14543,29,16,3599.73,2011-11-11 12:45:00,4,5,5,455,Champions
14544,24,2,2004.3,2011-11-15 15:06:00,4,2,4,424,Potential Loyalists
14546,5,5,2573.93,2011-12-04 13:00:00,5,4,5,545,Champions
14547,4,8,3974.75,2011-12-06 11:06:00,5,5,5,555,Champions
14548,151,2,652.8,2011-07-12 12:19:00,2,2,3,223,Lost Customers
14549,311,1,289.24,2011-02-01 13:47:00,1,1,2,112,Lost Customers
14550,11,2,757.37,2011-11-29 12:12:00,5,2,3,523,Potential Loyalists
14551,18,2,186.23,2011-11-21 13:36:00,4,2,1,421,Potential Loyalists
14552,152,1,164.22,2011-07-11 12:49:00,2,1,1,211,Lost Customers
14553,19,5,859.27,2011-11-20 13:20:00,4,4,3,443,Loyal Customers
14554,10,4,2279.4900000000002,2011-11-29 16:44:00,5,4,5,545,Champions
14555,57,2,312.54,2011-10-13 16:24:00,3,2,2,322,Other
14557,85,1,788.38,2011-09-15 15:48:00,2,1,3,213,Lost Customers
14560,7,22,2237.77,2011-12-02 15:22:00,5,5,5,555,Champions
14561,76,3,1080.76,2011-09-25 12:39:00,2,3,4,234,At Risk
14562,4,18,5006.77,2011-12-06 11:05:00,5,5,5,555,Champions
14565,96,4,3099.12,2011-09-05 09:07:00,2,4,5,245,At Risk
14566,111,1,1432.0,2011-08-21 11:05:00,2,1,4,214,At Risk
14567,57,2,1530.3600000000001,2011-10-14 10:21:00,3,2,4,324,Other
14569,1,1,227.39,2011-12-08 14:58:00,5,1,1,511,New Customers
14570,281,2,218.06,2011-03-04 10:58:00,1,2,1,121,Lost Customers
14572,3,7,2804.54,2011-12-06 14:40:00,5,5,5,555,Champions
14573,180,9,1639.82,2011-06-13 11:15:00,1,5,4,154,At Risk
14576,372,1,35.400000000000006,2010-12-02 17:51:00,1,1,1,111,Lost Customers
14577,13,4,859.71,2011-11-27 12:47:00,5,4,3,543,Loyal Customers
14578,3,1,168.63,2011-12-06 17:18:00,5,1,1,511,New Customers
14581,17,1,138.6,2011-11-23 12:39:00,4,1,1,411,New Customers
14582,41,1,114.11,2011-10-30 11:56:00,3,1,1,311,Other
14583,6,5,986.96,2011-12-04 12:32:00,5,4,4,544,Champions
14584,169,4,1033.06,2011-06-23 18:33:00,2,4,4,244,At Risk
14585,50,1,157.05,2011-10-20 14:33:00,3,1,1,311,Other
14586,277,1,237.35999999999999,2011-03-08 10:04:00,1,1,1,111,Lost Customers
14587,19,9,1580.29,2011-11-21 11:34:00,4,5,4,454,Champions
14589,372,1,39.75,2010-12-03 11:42:00,1,1,1,111,Lost Customers
14591,15,4,1320.21,2011-11-24 13:57:00,4,4,4,444,Champions
14592,35,3,557.94,2011-11-04 16:35:00,3,3,3,333,Other
14593,22,3,617.15,2011-11-18 12:48:00,4,3,3,433,Potential Loyalists
14594,7,2,363.33,2011-12-02 13:28:00,5,2,2,522,Potential Loyalists
14595,20,6,1740.6000000000001,2011-11-20 12:12:00,4,4,4,444,Champions
14597,11,2,866.24,2011-11-28 13:13:00,5,2,3,523,Potential Loyalists
14598,44,1,221.97,2011-10-26 13:19:00,3,1,1,311,Other
14600,306,1,393.33000000000004,2011-02-07 09:48:00,1,1,2,112,Lost Customers
14601,11,1,213.96,2011-11-29 09:48:00,5,1,1,511,New Customers
14603,275,1,660.0,2011-03-10 10:27:00,1,1,3,113,Lost Customers
14606,1,93,12076.15,2011-12-08 19:28:00,5,5,5,555,Champions
14607,16,14,16209.5,2011-11-24 10:35:00,4,5,5,455,Champions
14608,4,4,1785.15,2011-12-05 16:52:00,5,4,4,544,Champions
14609,72,4,601.56,2011-09-28 12:54:00,2,4,3,243,At Risk
14616,243,3,406.08000000000004,2011-04-11 09:54:00,1,3,2,132,At Risk
14618,9,3,553.44,2011-11-30 13:45:00,5,3,3,533,Potential Loyalists
14619,246,1,394.44,2011-04-08 07:37:00,1,1,2,112,Lost Customers
14620,206,2,412.78000000000003,2011-05-18 11:58:00,1,2,2,122,Lost Customers
14621,1,5,1788.3600000000001,2011-12-08 16:22:00,5,4,4,544,Champions
14622,185,1,320.58000000000004,2011-06-08 12:42:00,1,1,2,112,Lost Customers
14623,32,5,886.7,2011-11-07 13:56:00,4,4,3,443,Loyal Customers
14624,57,2,225.85,2011-10-13 13:44:00,3,2,1,321,Other
14625,196,2,899.63,2011-05-27 15:32:00,1,2,3,123,Lost Customers
14626,24,4,2791.27,2011-11-16 10:37:00,4,4,5,445,Champions
14628,91,2,671.96,2011-09-09 14:58:00,2,2,3,223,Lost Customers
14629,4,2,955.26,2011-12-05 16:55:00,5,2,4,524,Potential Loyalists
14631,51,3,1006.98,2011-10-20 11:17:00,3,3,4,334,Other
14632,263,1,114.56,2011-03-22 08:49:00,1,1,1,111,Lost Customers
14633,266,1,344.90000000000003,2011-03-18 17:07:00,1,1,2,112,Lost Customers
14636,36,2,609.85,2011-11-03 16:12:00,3,2,3,323,Other
14638,51,1,443.6,2011-10-20 10:10:00,3,1,2,312,Other
14639,52,6,2984.4900000000002,2011-10-18 15:06:00,3,4,5,345,Loyal Customers
14640,24,6,2107.38,2011-11-15 13:07:00,4,4,5,445,Champions
14641,22,1,110.46000000000001,2011-11-18 10:42:00,4,1,1,411,New Customers
14642,59,1,96.12,2011-10-12 11:08:00,3,1,1,311,Other
14643,170,2,693.8100000000001,2011-06-22 14:41:00,2,2,3,223,Lost Customers
14644,68,2,830.76,2011-10-03 08:30:00,3,2,3,323,Other
14645,157,2,597.09,2011-07-06 09:15:00,2,2,3,223,Lost Customers
14646,2,73,280206.02,2011-12-08 12:12:00,5,5,5,555,Champions
14647,201,1,236.04000000000002,2011-05-22 13:40:00,1,1,1,111,Lost Customers
14649,5,4,1402.59,2011-12-05 12:30:00,5,4,4,544,Champions
14651,67,2,653.75,2011-10-03 15:52:00,3,2,3,323,Other
14652,77,1,114.18,2011-09-23 14:21:00,2,1,1,211,Lost Customers
14653,1,7,1926.65,2011-12-08 13:45:00,5,5,4,554,Champions
14655,8,4,1932.23,2011-12-01 16:28:00,5,4,4,544,Champions
14656,169,2,291.05,2011-06-23 13:51:00,2,2,2,222,Lost Customers
14657,18,4,848.22,2011-11-22 12:47:00,4,4,3,443,Loyal Customers
14658,5,2,247.15,2011-12-04 15:35:00,5,2,1,521,Potential Loyalists
14659,9,9,2529.93,2011-12-01 12:17:00,5,5,5,555,Champions
14660,87,2,285.74,2011-09-14 11:34:00,2,2,2,222,Lost Customers
14661,27,1,107.95,2011-11-13 11:51:00,4,1,1,411,New Customers
14662,29,4,741.37,2011-11-11 12:13:00,4,4,3,443,Loyal Customers
14664,20,2,636.24,2011-11-20 10:59:00,4,2,3,423,Potential Loyalists
14665,61,5,1835.7,2011-10-10 09:14:00,3,4,4,344,Loyal Customers
14666,24,1,195.25,2011-11-15 12:57:00,4,1,1,411,New Customers
14667,11,25,9175.04,2011-11-29 11:30:00,5,5,5,555,Champions
14669,242,3,1259.24,2011-04-12 11:43:00,1,3,4,134,At Risk
14670,280,2,392.86,2011-03-04 14:13:00,1,2,2,122,Lost Customers
14672,235,2,765.5500000000001,2011-04-19 10:19:00,1,2,3,123,Lost Customers
14673,3,5,1736.4,2011-12-06 14:31:00,5,4,4,544,Champions
14675,16,1,596.36,2011-11-23 12:58:00,4,1,3,413,New Customers
14676,31,6,2548.2400000000002,2011-11-08 13:29:00,4,4,5,445,Champions
14680,25,16,28754.11,2011-11-14 16:59:00,4,5,5,455,Champions
14681,71,3,498.95,2011-09-29 15:52:00,3,3,3,333,Other
14682,188,2,52.0,2011-06-05 12:12:00,1,2,1,121,Lost Customers
14684,26,5,1201.51,2011-11-14 11:33:00,4,4,4,444,Champions
14687,107,1,628.38,2011-08-25 11:59:00,2,1,3,213,Lost Customers
14688,8,21,5579.1,2011-12-02 12:26:00,5,5,5,555,Champions
14689,209,1,112.80000000000001,2011-05-15 11:22:00,1,1,1,111,Lost Customers
14690,44,2,355.05,2011-10-26 15:39:00,3,2,2,322,Other
14691,31,5,2114.33,2011-11-09 12:30:00,4,4,5,445,Champions
14692,137,4,591.55,2011-07-25 15:08:00,2,4,3,243,At Risk
14693,265,1,172.9,2011-03-20 12:50:00,1,1,1,111,Lost Customers
14696,4,7,2078.95,2011-12-05 13:43:00,5,5,5,555,Champions
14697,218,2,188.61,2011-05-05 15:39:00,1,2,1,121,Lost Customers
14698,2,5,1217.27,2011-12-08 12:26:00,5,4,4,544,Champions
14699,214,1,109.13000000000001,2011-05-09 14:54:00,1,1,1,111,Lost Customers
14700,32,3,2195.1,2011-11-07 14:40:00,4,3,5,435,Potential Loyalists
14701,11,9,2526.09,2011-11-29 12:38:00,5,5,5,555,Champions
14702,1,17,3251.79,2011-12-08 19:29:00,5,5,5,555,Champions
14703,15,1,318.17,2011-11-25 09:23:00,4,1,2,412,New Customers
14704,11,9,1493.96,2011-11-28 12:51:00,5,5,4,554,Champions
14705,199,1,179.0,2011-05-25 12:39:00,1,1,1,111,Lost Customers
14708,3,3,1126.3700000000001,2011-12-07 08:21:00,5,3,4,534,Potential Loyalists
14709,15,13,4921.04,2011-11-24 15:41:00,4,5,5,455,Champions
14710,14,4,599.48,2011-11-25 14:53:00,4,4,3,443,Loyal Customers
14711,10,11,2839.62,2011-11-29 14:58:00,5,5,5,555,Champions
14712,29,3,917.07,2011-11-10 12:59:00,4,3,3,433,Potential Loyalists
14713,9,11,2662.2,2011-11-30 16:26:00,5,5,5,555,Champions
14714,24,1,160.19,2011-11-15 13:07:00,4,1,1,411,New Customers
14715,25,4,867.38,2011-11-15 12:10:00,4,4,3,443,Loyal Customers
14716,43,2,307.51,2011-10-27 17:29:00,3,2,2,322,Other
14719,2,5,1581.84,2011-12-08 12:43:00,5,4,4,544,Champions
14720,6,3,663.81,2011-12-04 12:02:00,5,3,3,533,Potential Loyalists
14722,147,1,180.42,2011-07-15 14:58:00,2,1,1,211,Lost Customers
14723,10,6,1122.36,2011-11-29 15:23:00,5,4,4,544,Champions
14725,25,1,655.58,2011-11-15 12:42:00,4,1,3,413,New Customers
14727,274,1,268.58,2011-03-10 14:45:00,1,1,2,112,Lost Customers
14729,374,1,313.49,2010-12-01 12:43:00,1,1,2,112,Lost Customers
14730,1,8,1897.57,2011-12-08 14:39:00,5,5,4,554,Champions
14731,47,3,380.02,2011-10-23 15:54:00,3,3,2,332,Other
14732,8,8,2702.4900000000002,2011-12-01 14:34:00,5,5,5,555,Champions
14733,16,12,9585.91,2011-11-23 15:39:00,4,5,5,455,Champions
14735,4,32,6065.6900000000005,2011-12-06 12:09:00,5,5,5,555,Champions
14737,4,3,1164.55,2011-12-06 10:16:00,5,3,4,534,Potential Loyalists
14738,43,7,1314.45,2011-10-28 08:56:00,3,5,4,354,Loyal Customers
14739,4,7,3902.28,2011-12-05 16:54:00,5,5,5,555,Champions
14740,197,3,1448.21,2011-05-26 18:17:00,1,3,4,134,At Risk
14741,12,6,1400.3400000000001,2011-11-28 08:48:00,5,4,4,544,Champions
14744,16,7,1099.98,2011-11-23 12:51:00,4,5,4,454,Champions
14745,113,5,1220.26,2011-08-19 10:05:00,2,4,4,244,At Risk
14747,249,1,328.2,2011-04-04 14:09:00,1,1,2,112,Lost Customers
14748,29,5,1415.75,2011-11-10 18:33:00,4,4,4,444,Champions
14752,44,1,389.64000000000004,2011-10-27 11:55:00,3,1,2,312,Other
14753,87,1,563.15,2011-09-13 14:50:00,2,1,3,213,Lost Customers
14754,45,2,638.05,2011-10-26 12:01:00,3,2,3,323,Other
14755,10,11,5010.28,2011-11-30 11:24:00,5,5,5,555,Champions
14756,15,1,738.96,2011-11-24 18:13:00,4,1,3,413,New Customers
14757,75,1,420.5,2011-09-25 14:36:00,2,1,2,212,Lost Customers
14758,145,4,1484.06,2011-07-18 08:21:00,2,4,4,244,At Risk
14759,5,3,1625.97,2011-12-05 12:03:00,5,3,4,534,Potential Loyalists
14760,297,1,89.2,2011-02-15 16:27:00,1,1,1,111,Lost Customers
14761,59,2,255.9,2011-10-12 12:10:00,3,2,2,322,Other
14762,264,1,300.52,2011-03-21 08:20:00,1,1,2,112,Lost Customers
14764,47,1,278.3,2011-10-24 11:54:00,3,1,2,312,Other
14765,29,3,254.11,2011-11-10 19:53:00,4,3,2,432,Potential Loyalists
14766,8,6,2473.37,2011-12-01 16:05:00,5,4,5,545,Champions
14768,17,2,192.60000000000002,2011-11-22 12:54:00,4,2,1,421,Potential Loyalists
14769,3,8,10416.98,2011-12-07 10:24:00,5,5,5,555,Champions
14770,232,2,876.4200000000001,2011-04-21 14:21:00,1,2,3,123,Lost Customers
14772,112,1,139.26,2011-08-19 15:04:00,2,1,1,211,Lost Customers
14775,58,3,1011.9,2011-10-12 15:27:00,3,3,4,334,Other
14776,51,11,2538.2999999999997,2011-10-19 15:34:00,3,5,5,355,Loyal Customers
14778,127,2,730.86,2011-08-04 15:23:00,2,2,3,223,Lost Customers
14779,281,3,386.15,2011-03-04 12:42:00,1,3,2,132,At Risk
14780,55,2,447.68,2011-10-16 12:46:00,3,2,2,322,Other
14782,320,1,200.10000000000002,2011-01-24 11:12:00,1,1,1,111,Lost Customers
14784,26,2,289.99,2011-11-13 13:30:00,4,2,2,422,Potential Loyalists
14785,10,2,77.4,2011-11-29 13:21:00,5,2,1,521,Potential Loyalists
14788,7,2,679.44,2011-12-02 17:06:00,5,2,3,523,Potential Loyalists
14789,29,1,197.64,2011-11-11 08:59:00,4,1,1,411,New Customers
14790,17,4,745.06,2011-11-23 09:28:00,4,4,3,443,Loyal Customers
14792,64,1,6.2,2011-10-07 09:19:00,3,1,1,311,Other
14793,21,1,228.99,2011-11-18 14:50:00,4,1,1,411,New Customers
14794,3,7,1319.91,2011-12-07 10:11:00,5,5,4,554,Champions
14795,166,1,131.45000000000002,2011-06-26 13:04:00,2,1,1,211,Lost Customers
14796,1,17,7975.49,2011-12-08 15:31:00,5,5,5,555,Champions
14798,53,3,173.74,2011-10-18 10:58:00,3,3,1,331,Other
14799,51,1,157.7,2011-10-19 16:16:00,3,1,1,311,Other
14800,48,12,4331.79,2011-10-23 12:46:00,3,5,5,355,Loyal Customers
14801,61,1,189.34,2011-10-09 15:24:00,3,1,1,311,Other
14803,162,3,845.5500000000001,2011-06-30 13:58:00,2,3,3,233,At Risk
14804,9,1,353.27,2011-12-01 11:20:00,5,1,2,512,New Customers
14805,15,4,546.4,2011-11-24 16:20:00,4,4,3,443,Loyal Customers
14806,75,1,193.39000000000001,2011-09-25 15:32:00,2,1,1,211,Lost Customers
14808,40,8,2718.6,2011-10-31 12:21:00,3,5,5,355,Loyal Customers
14810,41,11,2085.33,2011-10-30 11:19:00,3,5,5,355,Loyal Customers
14813,370,2,152.88,2010-12-05 11:57:00,1,2,1,121,Lost Customers
14815,37,2,778.5,2011-11-03 11:36:00,3,2,3,323,Other
14816,197,1,271.85,2011-05-26 13:16:00,1,1,2,112,Lost Customers
14817,200,2,1110.34,2011-05-23 13:35:00,1,2,4,124,At Risk
14818,74,3,657.8,2011-09-27 11:01:00,2,3,3,233,At Risk
14819,64,2,272.07,2011-10-06 13:41:00,3,2,2,322,Other
14820,21,4,507.29,2011-11-18 15:41:00,4,4,3,443,Loyal Customers
14821,367,1,48.800000000000004,2010-12-08 08:43:00,1,1,1,111,Lost Customers
14823,180,3,321.43,2011-06-12 13:12:00,1,3,2,132,At Risk
14824,10,4,1127.71,2011-11-29 14:20:00,5,4,4,544,Champions
14825,4,12,2221.01,2011-12-06 11:38:00,5,5,5,555,Champions
14828,197,3,2139.76,2011-05-27 10:16:00,1,3,5,135,At Risk
14829,29,4,697.55,2011-11-10 16:16:00,4,4,3,443,Loyal Customers
14830,53,1,188.88,2011-10-17 14:29:00,3,1,1,311,Other
14834,18,6,1720.3,2011-11-22 10:30:00,4,4,4,444,Champions
14836,10,3,102.45,2011-11-29 16:45:00,5,3,1,531,Potential Loyalists
14837,90,4,1649.5,2011-09-11 10:58:00,2,4,4,244,At Risk
14840,268,1,62.85,2011-03-17 12:00:00,1,1,1,111,Lost Customers
14841,53,6,3295.76,2011-10-17 15:03:00,3,4,5,345,Loyal Customers
14842,44,4,2824.69,2011-10-27 12:37:00,3,4,5,345,Loyal Customers
14844,64,4,3189.81,2011-10-07 10:41:00,3,4,5,345,Loyal Customers
14847,149,1,309.40000000000003,2011-07-14 10:52:00,2,1,2,212,Lost Customers
14849,22,25,7930.54,2011-11-18 10:58:00,4,5,5,455,Champions
14850,312,1,325.75,2011-02-01 11:21:00,1,1,2,112,Lost Customers
14851,23,2,511.35,2011-11-16 14:20:00,4,2,3,423,Potential Loyalists
14852,58,6,2836.69,2011-10-12 13:20:00,3,4,5,345,Loyal Customers
14853,24,2,475.8,2011-11-15 16:56:00,4,2,2,422,Potential Loyalists
14854,78,7,2740.03,2011-09-22 17:00:00,2,5,5,255,At Risk
14855,119,2,645.65,2011-08-12 14:02:00,2,2,3,223,Lost Customers
14856,36,3,1290.53,2011-11-03 14:53:00,3,3,4,334,Other
14857,60,2,1173.1200000000001,2011-10-11 09:23:00,3,2,4,324,Other
14859,13,4,1353.74,2011-11-27 11:18:00,5,4,4,544,Champions
14860,19,1,170.32,2011-11-20 14:17:00,4,1,1,411,New Customers
14861,52,1,125.79,2011-10-18 12:54:00,3,1,1,311,Other
14862,26,2,841.2,2011-11-14 10:01:00,4,2,3,423,Potential Loyalists
14863,29,1,266.76,2011-11-10 15:04:00,4,1,2,412,New Customers
14865,7,2,52.2,2011-12-02 16:25:00,5,2,1,521,Potential Loyalists
14866,11,12,14389.9,2011-11-29 11:45:00,5,5,5,555,Champions
14867,186,3,710.28,2011-06-07 11:39:00,1,3,3,133,At Risk
14868,3,8,2953.59,2011-12-06 14:49:00,5,5,5,555,Champions
14869,9,2,721.45,2011-12-01 12:36:00,5,2,3,523,Potential Loyalists
14870,262,1,327.25,2011-03-23 10:51:00,1,1,2,112,Lost Customers
14871,3,4,501.28000000000003,2011-12-06 13:42:00,5,4,3,543,Loyal Customers
14873,210,1,519.68,2011-05-13 13:52:00,1,1,3,113,Lost Customers
14875,108,2,1465.32,2011-08-24 12:20:00,2,2,4,224,At Risk
14878,13,9,1476.09,2011-11-27 11:15:00,5,5,4,554,Champions
14880,77,3,690.59,2011-09-23 13:42:00,2,3,3,233,At Risk
14881,20,1,255.4,2011-11-20 11:06:00,4,1,2,412,New Customers
14882,27,2,589.7,2011-11-13 12:47:00,4,2,3,423,Potential Loyalists
14883,19,6,761.59,2011-11-21 10:23:00,4,4,3,443,Loyal Customers
14885,132,1,765.3199999999999,2011-07-31 12:05:00,2,1,3,213,Lost Customers
14886,253,1,364.8,2011-04-01 08:56:00,1,1,2,112,Lost Customers
14887,79,1,1862.0,2011-09-21 15:32:00,2,1,4,214,At Risk
14888,207,1,369.2,2011-05-16 14:58:00,1,1,2,112,Lost Customers
14889,336,1,135.9,2011-01-07 15:19:00,1,1,1,111,Lost Customers
14890,254,1,125.65,2011-03-31 11:57:00,1,1,1,111,Lost Customers
14891,148,2,554.38,2011-07-14 18:08:00,2,2,3,223,Lost Customers
14893,10,2,1237.8500000000001,2011-11-30 12:31:00,5,2,4,524,Potential Loyalists
14894,85,1,655.75,2011-09-15 13:51:00,2,1,3,213,Lost Customers
14895,8,20,11138.710000000001,2011-12-02 09:23:00,5,5,5,555,Champions
14896,205,2,468.77000000000004,2011-05-19 10:20:00,1,2,2,122,Lost Customers
14897,8,4,1366.38,2011-12-02 10:32:00,5,4,4,544,Champions
14898,23,6,1269.31,2011-11-16 14:54:00,4,4,4,444,Champions
14901,11,9,1421.29,2011-11-28 17:09:00,5,5,4,554,Champions
14902,26,1,332.66,2011-11-14 10:34:00,4,1,2,412,New Customers
14903,21,5,2795.33,2011-11-18 16:07:00,4,4,5,445,Champions
14904,2,2,1025.44,2011-12-07 12:55:00,5,2,4,524,Potential Loyalists
14905,158,2,616.15,2011-07-05 12:41:00,2,2,3,223,Lost Customers
14907,3,7,3501.1,2011-12-06 14:14:00,5,5,5,555,Champions
14908,74,1,277.8,2011-09-26 12:56:00,2,1,2,212,Lost Customers
14910,3,4,434.35,2011-12-07 10:06:00,5,4,2,542,Loyal Customers
14911,1,201,143711.17,2011-12-08 15:54:00,5,5,5,555,Champions
14912,17,2,867.85,2011-11-23 09:20:00,4,2,3,423,Potential Loyalists
14913,36,4,1227.43,2011-11-04 08:29:00,3,4,4,344,Loyal Customers
14915,91,2,307.48,2011-09-09 13:34:00,2,2,2,222,Lost Customers
14916,71,4,1268.98,2011-09-30 09:20:00,3,4,4,344,Loyal Customers
14918,116,2,1610.15,2011-08-16 11:50:00,2,2,4,224,At Risk
14920,213,2,977.77,2011-05-11 10:32:00,1,2,4,124,At Risk
14921,30,2,1316.07,2011-11-09 13:17:00,4,2,4,424,Potential Loyalists
14923,51,1,749.1,2011-10-20 11:51:00,3,1,3,313,Other
14924,246,1,310.05,2011-04-08 09:25:00,1,1,2,112,Lost Customers
14929,32,1,223.88,2011-11-07 17:21:00,4,1,1,411,New Customers
14930,109,3,2362.96,2011-08-23 10:31:00,2,3,5,235,At Risk
14931,5,5,1257.68,2011-12-05 10:19:00,5,4,4,544,Champions
14932,366,1,363.53,2010-12-09 11:48:00,1,1,2,112,Lost Customers
14934,82,2,1890.94,2011-09-19 10:10:00,2,2,4,224,At Risk
14935,297,1,1784.71,2011-02-15 14:44:00,1,1,4,114,At Risk
14936,34,8,8137.02,2011-11-06 10:30:00,3,5,5,355,Loyal Customers
14937,57,3,1621.88,2011-10-14 12:29:00,3,3,4,334,Other
14944,30,12,5900.25,2011-11-10 09:10:00,4,5,5,455,Champions
14946,14,1,100.9,2011-11-25 13:33:00,4,1,1,411,New Customers
14947,72,2,290.82,2011-09-28 15:48:00,2,2,2,222,Lost Customers
14948,23,6,1101.97,2011-11-16 17:16:00,4,4,4,444,Champions
14950,19,1,371.2,2011-11-20 13:48:00,4,1,2,412,New Customers
14951,79,1,311.69,2011-09-21 15:15:00,2,1,2,212,Lost Customers
14952,60,11,8099.49,2011-10-11 10:33:00,3,5,5,355,Loyal Customers
14953,25,1,285.67,2011-11-14 14:59:00,4,1,2,412,New Customers
14954,12,1,294.85,2011-11-27 14:30:00,5,1,2,512,New Customers
14957,253,1,58.49,2011-03-31 17:59:00,1,1,1,111,Lost Customers
14958,147,3,483.73,2011-07-15 14:20:00,2,3,2,232,At Risk
14959,64,4,695.42,2011-10-06 18:23:00,3,4,3,343,Loyal Customers
14960,8,2,221.27,2011-12-01 12:54:00,5,2,1,521,Potential Loyalists
14961,11,9,7044.68,2011-11-29 09:42:00,5,5,5,555,Champions
14962,271,1,126.7,2011-03-14 09:42:00,1,1,1,111,Lost Customers
14963,10,5,1472.34,2011-11-30 12:16:00,5,4,4,544,Champions
14964,247,1,206.21,2011-04-06 14:13:00,1,1,1,111,Lost Customers
14965,96,2,596.09,2011-09-04 13:20:00,2,2,3,223,Lost Customers
14966,15,1,183.02,2011-11-25 12:20:00,4,1,1,411,New Customers
14967,50,1,463.8,2011-10-21 11:06:00,3,1,2,312,Other
14968,30,1,147.59,2011-11-09 13:58:00,4,1,1,411,New Customers
14970,68,4,1592.06,2011-10-02 13:44:00,3,4,4,344,Loyal Customers
14971,35,3,1097.98,2011-11-04 17:07:00,3,3,4,334,Other
14972,128,1,114.77,2011-08-03 14:54:00,2,1,1,211,Lost Customers
14973,107,3,1314.45,2011-08-24 15:51:00,2,3,4,234,At Risk
14974,37,1,89.94,2011-11-02 13:01:00,3,1,1,311,Other
14975,57,1,279.94,2011-10-13 14:08:00,3,1,2,312,Other
14976,57,7,790.86,2011-10-13 16:37:00,3,5,3,353,Loyal Customers
